,ImageName,label_name,label
4113,./data/NEU-CLS-64/rs/265.jpg,rs,6
2613,./data/NEU-CLS-64/cr/706.jpg,cr,0
6728,./data/NEU-CLS-64/pa/382.jpg,pa,3
3298,./data/NEU-CLS-64/cr/431.jpg,cr,0
5497,./data/NEU-CLS-64/ps/533.jpg,ps,4
710,./data/NEU-CLS-64/sc/259.jpg,sc,7
5162,./data/NEU-CLS-64/ps/606.jpg,ps,4
461,./data/NEU-CLS-64/sc/765.jpg,sc,7
1891,./data/NEU-CLS-64/in/647.jpg,in,2
1935,./data/NEU-CLS-64/in/452.jpg,in,2
5219,./data/NEU-CLS-64/ps/99.jpg,ps,4
2696,./data/NEU-CLS-64/cr/1078.jpg,cr,0
727,./data/NEU-CLS-64/sc/489.jpg,sc,7
365,./data/NEU-CLS-64/sp/50.jpg,sp,8
4360,./data/NEU-CLS-64/rs/848.jpg,rs,6
5775,./data/NEU-CLS-64/ps/582.jpg,ps,4
7017,./data/NEU-CLS-64/pa/153.jpg,pa,3
1834,./data/NEU-CLS-64/in/449.jpg,in,2
4462,./data/NEU-CLS-64/rs/1307.jpg,rs,6
3945,./data/NEU-CLS-64/rs/1523.jpg,rs,6
4169,./data/NEU-CLS-64/rs/674.jpg,rs,6
1425,./data/NEU-CLS-64/gg/94.jpg,gg,1
5831,./data/NEU-CLS-64/ps/422.jpg,ps,4
2998,./data/NEU-CLS-64/cr/877.jpg,cr,0
1852,./data/NEU-CLS-64/in/120.jpg,in,2
737,./data/NEU-CLS-64/sc/662.jpg,sc,7
2621,./data/NEU-CLS-64/cr/1084.jpg,cr,0
259,./data/NEU-CLS-64/sp/18.jpg,sp,8
2864,./data/NEU-CLS-64/cr/652.jpg,cr,0
2393,./data/NEU-CLS-64/cr/766.jpg,cr,0
7039,./data/NEU-CLS-64/rp/74.jpg,rp,5
3688,./data/NEU-CLS-64/rs/1379.jpg,rs,6
2763,./data/NEU-CLS-64/cr/1041.jpg,cr,0
2437,./data/NEU-CLS-64/cr/164.jpg,cr,0
3382,./data/NEU-CLS-64/cr/408.jpg,cr,0
4833,./data/NEU-CLS-64/rs/237.jpg,rs,6
3870,./data/NEU-CLS-64/rs/1155.jpg,rs,6
5653,./data/NEU-CLS-64/ps/235.jpg,ps,4
4543,./data/NEU-CLS-64/rs/480.jpg,rs,6
4257,./data/NEU-CLS-64/rs/1136.jpg,rs,6
3656,./data/NEU-CLS-64/rs/216.jpg,rs,6
3892,./data/NEU-CLS-64/rs/14.jpg,rs,6
5229,./data/NEU-CLS-64/ps/577.jpg,ps,4
1730,./data/NEU-CLS-64/in/102.jpg,in,2
1820,./data/NEU-CLS-64/in/514.jpg,in,2
6636,./data/NEU-CLS-64/pa/872.jpg,pa,3
2942,./data/NEU-CLS-64/cr/484.jpg,cr,0
1668,./data/NEU-CLS-64/in/358.jpg,in,2
3763,./data/NEU-CLS-64/rs/401.jpg,rs,6
1318,./data/NEU-CLS-64/gg/106.jpg,gg,1
4053,./data/NEU-CLS-64/rs/261.jpg,rs,6
4615,./data/NEU-CLS-64/rs/905.jpg,rs,6
3226,./data/NEU-CLS-64/cr/80.jpg,cr,0
5862,./data/NEU-CLS-64/ps/437.jpg,ps,4
3523,./data/NEU-CLS-64/rs/1031.jpg,rs,6
1261,./data/NEU-CLS-64/gg/8.jpg,gg,1
4182,./data/NEU-CLS-64/rs/879.jpg,rs,6
2797,./data/NEU-CLS-64/cr/1137.jpg,cr,0
1445,./data/NEU-CLS-64/gg/237.jpg,gg,1
295,./data/NEU-CLS-64/sp/341.jpg,sp,8
3458,./data/NEU-CLS-64/cr/796.jpg,cr,0
232,./data/NEU-CLS-64/sp/136.jpg,sp,8
1150,./data/NEU-CLS-64/sc/51.jpg,sc,7
578,./data/NEU-CLS-64/sc/371.jpg,sc,7
5998,./data/NEU-CLS-64/pa/389.jpg,pa,3
253,./data/NEU-CLS-64/sp/325.jpg,sp,8
1771,./data/NEU-CLS-64/in/488.jpg,in,2
3368,./data/NEU-CLS-64/cr/1201.jpg,cr,0
1146,./data/NEU-CLS-64/sc/150.jpg,sc,7
5314,./data/NEU-CLS-64/ps/466.jpg,ps,4
3872,./data/NEU-CLS-64/rs/1380.jpg,rs,6
6853,./data/NEU-CLS-64/pa/394.jpg,pa,3
2496,./data/NEU-CLS-64/cr/824.jpg,cr,0
6611,./data/NEU-CLS-64/pa/245.jpg,pa,3
1420,./data/NEU-CLS-64/gg/220.jpg,gg,1
2949,./data/NEU-CLS-64/cr/1070.jpg,cr,0
3854,./data/NEU-CLS-64/rs/562.jpg,rs,6
6494,./data/NEU-CLS-64/pa/22.jpg,pa,3
5479,./data/NEU-CLS-64/ps/679.jpg,ps,4
285,./data/NEU-CLS-64/sp/56.jpg,sp,8
1218,./data/NEU-CLS-64/gg/214.jpg,gg,1
903,./data/NEU-CLS-64/sc/708.jpg,sc,7
7037,./data/NEU-CLS-64/rp/76.jpg,rp,5
4691,./data/NEU-CLS-64/rs/1004.jpg,rs,6
6500,./data/NEU-CLS-64/pa/889.jpg,pa,3
1071,./data/NEU-CLS-64/sc/223.jpg,sc,7
1610,./data/NEU-CLS-64/in/206.jpg,in,2
6814,./data/NEU-CLS-64/pa/342.jpg,pa,3
4910,./data/NEU-CLS-64/rs/555.jpg,rs,6
6824,./data/NEU-CLS-64/pa/961.jpg,pa,3
4291,./data/NEU-CLS-64/rs/108.jpg,rs,6
1858,./data/NEU-CLS-64/in/478.jpg,in,2
7092,./data/NEU-CLS-64/rp/16.jpg,rp,5
2044,./data/NEU-CLS-64/in/130.jpg,in,2
5297,./data/NEU-CLS-64/ps/100.jpg,ps,4
5344,./data/NEU-CLS-64/ps/675.jpg,ps,4
1640,./data/NEU-CLS-64/in/601.jpg,in,2
3676,./data/NEU-CLS-64/rs/612.jpg,rs,6
3210,./data/NEU-CLS-64/cr/432.jpg,cr,0
4678,./data/NEU-CLS-64/rs/157.jpg,rs,6
3188,./data/NEU-CLS-64/cr/751.jpg,cr,0
4008,./data/NEU-CLS-64/rs/1131.jpg,rs,6
6209,./data/NEU-CLS-64/pa/29.jpg,pa,3
6859,./data/NEU-CLS-64/pa/97.jpg,pa,3
1157,./data/NEU-CLS-64/sc/53.jpg,sc,7
5836,./data/NEU-CLS-64/ps/595.jpg,ps,4
2185,./data/NEU-CLS-64/in/421.jpg,in,2
5097,./data/NEU-CLS-64/ps/214.jpg,ps,4
4822,./data/NEU-CLS-64/rs/1562.jpg,rs,6
2406,./data/NEU-CLS-64/cr/1033.jpg,cr,0
4643,./data/NEU-CLS-64/rs/130.jpg,rs,6
1896,./data/NEU-CLS-64/in/20.jpg,in,2
1577,./data/NEU-CLS-64/in/216.jpg,in,2
4074,./data/NEU-CLS-64/rs/881.jpg,rs,6
6641,./data/NEU-CLS-64/pa/18.jpg,pa,3
4997,./data/NEU-CLS-64/rs/387.jpg,rs,6
2597,./data/NEU-CLS-64/cr/471.jpg,cr,0
4665,./data/NEU-CLS-64/rs/816.jpg,rs,6
2794,./data/NEU-CLS-64/cr/886.jpg,cr,0
2664,./data/NEU-CLS-64/cr/314.jpg,cr,0
6463,./data/NEU-CLS-64/pa/531.jpg,pa,3
3219,./data/NEU-CLS-64/cr/1159.jpg,cr,0
1277,./data/NEU-CLS-64/gg/73.jpg,gg,1
3282,./data/NEU-CLS-64/cr/784.jpg,cr,0
5716,./data/NEU-CLS-64/ps/222.jpg,ps,4
2503,./data/NEU-CLS-64/cr/198.jpg,cr,0
2870,./data/NEU-CLS-64/cr/478.jpg,cr,0
3134,./data/NEU-CLS-64/cr/1117.jpg,cr,0
3786,./data/NEU-CLS-64/rs/1426.jpg,rs,6
1837,./data/NEU-CLS-64/in/307.jpg,in,2
5513,./data/NEU-CLS-64/ps/452.jpg,ps,4
4478,./data/NEU-CLS-64/rs/867.jpg,rs,6
4432,./data/NEU-CLS-64/rs/532.jpg,rs,6
5757,./data/NEU-CLS-64/ps/186.jpg,ps,4
6232,./data/NEU-CLS-64/pa/466.jpg,pa,3
3772,./data/NEU-CLS-64/rs/1397.jpg,rs,6
4523,./data/NEU-CLS-64/rs/1504.jpg,rs,6
1506,./data/NEU-CLS-64/gg/184.jpg,gg,1
2365,./data/NEU-CLS-64/cr/161.jpg,cr,0
6440,./data/NEU-CLS-64/pa/450.jpg,pa,3
992,./data/NEU-CLS-64/sc/157.jpg,sc,7
2574,./data/NEU-CLS-64/cr/199.jpg,cr,0
3097,./data/NEU-CLS-64/cr/1062.jpg,cr,0
4210,./data/NEU-CLS-64/rs/272.jpg,rs,6
488,./data/NEU-CLS-64/sc/613.jpg,sc,7
3628,./data/NEU-CLS-64/rs/798.jpg,rs,6
6354,./data/NEU-CLS-64/pa/11.jpg,pa,3
5768,./data/NEU-CLS-64/ps/390.jpg,ps,4
3071,./data/NEU-CLS-64/cr/32.jpg,cr,0
959,./data/NEU-CLS-64/sc/520.jpg,sc,7
7174,./data/NEU-CLS-64/rp/154.jpg,rp,5
4907,./data/NEU-CLS-64/rs/541.jpg,rs,6
4414,./data/NEU-CLS-64/rs/1266.jpg,rs,6
314,./data/NEU-CLS-64/sp/94.jpg,sp,8
3732,./data/NEU-CLS-64/rs/951.jpg,rs,6
2059,./data/NEU-CLS-64/in/619.jpg,in,2
4011,./data/NEU-CLS-64/rs/314.jpg,rs,6
6185,./data/NEU-CLS-64/pa/504.jpg,pa,3
4021,./data/NEU-CLS-64/rs/274.jpg,rs,6
4278,./data/NEU-CLS-64/rs/21.jpg,rs,6
3311,./data/NEU-CLS-64/cr/169.jpg,cr,0
5030,./data/NEU-CLS-64/rs/999.jpg,rs,6
6503,./data/NEU-CLS-64/pa/123.jpg,pa,3
2730,./data/NEU-CLS-64/cr/311.jpg,cr,0
519,./data/NEU-CLS-64/sc/606.jpg,sc,7
4993,./data/NEU-CLS-64/rs/84.jpg,rs,6
5870,./data/NEU-CLS-64/ps/635.jpg,ps,4
3356,./data/NEU-CLS-64/cr/958.jpg,cr,0
1125,./data/NEU-CLS-64/sc/756.jpg,sc,7
500,./data/NEU-CLS-64/sc/565.jpg,sc,7
4401,./data/NEU-CLS-64/rs/282.jpg,rs,6
106,./data/NEU-CLS-64/sp/172.jpg,sp,8
4259,./data/NEU-CLS-64/rs/887.jpg,rs,6
5233,./data/NEU-CLS-64/ps/239.jpg,ps,4
6137,./data/NEU-CLS-64/pa/600.jpg,pa,3
5540,./data/NEU-CLS-64/ps/442.jpg,ps,4
3508,./data/NEU-CLS-64/rs/610.jpg,rs,6
3659,./data/NEU-CLS-64/rs/558.jpg,rs,6
4058,./data/NEU-CLS-64/rs/301.jpg,rs,6
3329,./data/NEU-CLS-64/cr/804.jpg,cr,0
5808,./data/NEU-CLS-64/ps/144.jpg,ps,4
3592,./data/NEU-CLS-64/rs/74.jpg,rs,6
5525,./data/NEU-CLS-64/ps/23.jpg,ps,4
3279,./data/NEU-CLS-64/cr/1204.jpg,cr,0
6495,./data/NEU-CLS-64/pa/862.jpg,pa,3
2355,./data/NEU-CLS-64/cr/62.jpg,cr,0
3390,./data/NEU-CLS-64/cr/391.jpg,cr,0
4540,./data/NEU-CLS-64/rs/331.jpg,rs,6
5754,./data/NEU-CLS-64/ps/6.jpg,ps,4
3827,./data/NEU-CLS-64/rs/1222.jpg,rs,6
3661,./data/NEU-CLS-64/rs/1033.jpg,rs,6
1204,./data/NEU-CLS-64/sc/153.jpg,sc,7
6193,./data/NEU-CLS-64/pa/289.jpg,pa,3
5510,./data/NEU-CLS-64/ps/283.jpg,ps,4
1188,./data/NEU-CLS-64/sc/543.jpg,sc,7
741,./data/NEU-CLS-64/sc/138.jpg,sc,7
4756,./data/NEU-CLS-64/rs/1367.jpg,rs,6
2276,./data/NEU-CLS-64/in/147.jpg,in,2
110,./data/NEU-CLS-64/sp/199.jpg,sp,8
4455,./data/NEU-CLS-64/rs/888.jpg,rs,6
3161,./data/NEU-CLS-64/cr/631.jpg,cr,0
4484,./data/NEU-CLS-64/rs/668.jpg,rs,6
7172,./data/NEU-CLS-64/rp/168.jpg,rp,5
6134,./data/NEU-CLS-64/pa/172.jpg,pa,3
3192,./data/NEU-CLS-64/cr/988.jpg,cr,0
6761,./data/NEU-CLS-64/pa/546.jpg,pa,3
3791,./data/NEU-CLS-64/rs/1342.jpg,rs,6
4336,./data/NEU-CLS-64/rs/525.jpg,rs,6
1626,./data/NEU-CLS-64/in/398.jpg,in,2
4356,./data/NEU-CLS-64/rs/121.jpg,rs,6
6760,./data/NEU-CLS-64/pa/977.jpg,pa,3
6469,./data/NEU-CLS-64/pa/1066.jpg,pa,3
512,./data/NEU-CLS-64/sc/404.jpg,sc,7
1338,./data/NEU-CLS-64/gg/120.jpg,gg,1
1390,./data/NEU-CLS-64/gg/30.jpg,gg,1
1376,./data/NEU-CLS-64/gg/244.jpg,gg,1
4068,./data/NEU-CLS-64/rs/103.jpg,rs,6
1586,./data/NEU-CLS-64/in/389.jpg,in,2
1925,./data/NEU-CLS-64/in/718.jpg,in,2
5111,./data/NEU-CLS-64/ps/229.jpg,ps,4
3655,./data/NEU-CLS-64/rs/570.jpg,rs,6
5445,./data/NEU-CLS-64/ps/256.jpg,ps,4
2378,./data/NEU-CLS-64/cr/1026.jpg,cr,0
767,./data/NEU-CLS-64/sc/461.jpg,sc,7
2289,./data/NEU-CLS-64/cr/162.jpg,cr,0
3049,./data/NEU-CLS-64/cr/292.jpg,cr,0
1200,./data/NEU-CLS-64/sc/91.jpg,sc,7
2293,./data/NEU-CLS-64/cr/1179.jpg,cr,0
2935,./data/NEU-CLS-64/cr/651.jpg,cr,0
1912,./data/NEU-CLS-64/in/447.jpg,in,2
5006,./data/NEU-CLS-64/rs/1001.jpg,rs,6
4956,./data/NEU-CLS-64/rs/178.jpg,rs,6
328,./data/NEU-CLS-64/sp/168.jpg,sp,8
5628,./data/NEU-CLS-64/ps/695.jpg,ps,4
281,./data/NEU-CLS-64/sp/25.jpg,sp,8
171,./data/NEU-CLS-64/sp/104.jpg,sp,8
6937,./data/NEU-CLS-64/pa/150.jpg,pa,3
5026,./data/NEU-CLS-64/rs/740.jpg,rs,6
5134,./data/NEU-CLS-64/ps/607.jpg,ps,4
4318,./data/NEU-CLS-64/rs/1503.jpg,rs,6
3599,./data/NEU-CLS-64/rs/808.jpg,rs,6
2861,./data/NEU-CLS-64/cr/108.jpg,cr,0
4070,./data/NEU-CLS-64/rs/1483.jpg,rs,6
3403,./data/NEU-CLS-64/cr/839.jpg,cr,0
3760,./data/NEU-CLS-64/rs/429.jpg,rs,6
7063,./data/NEU-CLS-64/rp/8.jpg,rp,5
4325,./data/NEU-CLS-64/rs/727.jpg,rs,6
3754,./data/NEU-CLS-64/rs/213.jpg,rs,6
1766,./data/NEU-CLS-64/in/675.jpg,in,2
1448,./data/NEU-CLS-64/gg/155.jpg,gg,1
46,./data/NEU-CLS-64/sp/410.jpg,sp,8
2931,./data/NEU-CLS-64/cr/686.jpg,cr,0
664,./data/NEU-CLS-64/sc/300.jpg,sc,7
2602,./data/NEU-CLS-64/cr/511.jpg,cr,0
1873,./data/NEU-CLS-64/in/733.jpg,in,2
2612,./data/NEU-CLS-64/cr/707.jpg,cr,0
4108,./data/NEU-CLS-64/rs/305.jpg,rs,6
1994,./data/NEU-CLS-64/in/641.jpg,in,2
6377,./data/NEU-CLS-64/pa/500.jpg,pa,3
1424,./data/NEU-CLS-64/gg/142.jpg,gg,1
6573,./data/NEU-CLS-64/pa/132.jpg,pa,3
2595,./data/NEU-CLS-64/cr/303.jpg,cr,0
6813,./data/NEU-CLS-64/pa/424.jpg,pa,3
2545,./data/NEU-CLS-64/cr/947.jpg,cr,0
1628,./data/NEU-CLS-64/in/603.jpg,in,2
4319,./data/NEU-CLS-64/rs/929.jpg,rs,6
4203,./data/NEU-CLS-64/rs/460.jpg,rs,6
230,./data/NEU-CLS-64/sp/308.jpg,sp,8
939,./data/NEU-CLS-64/sc/119.jpg,sc,7
2176,./data/NEU-CLS-64/in/145.jpg,in,2
6471,./data/NEU-CLS-64/pa/337.jpg,pa,3
790,./data/NEU-CLS-64/sc/336.jpg,sc,7
6097,./data/NEU-CLS-64/pa/1008.jpg,pa,3
2764,./data/NEU-CLS-64/cr/1055.jpg,cr,0
4548,./data/NEU-CLS-64/rs/127.jpg,rs,6
6584,./data/NEU-CLS-64/pa/456.jpg,pa,3
4677,./data/NEU-CLS-64/rs/143.jpg,rs,6
2680,./data/NEU-CLS-64/cr/704.jpg,cr,0
7025,./data/NEU-CLS-64/pa/184.jpg,pa,3
811,./data/NEU-CLS-64/sc/451.jpg,sc,7
3478,./data/NEU-CLS-64/cr/386.jpg,cr,0
6944,./data/NEU-CLS-64/pa/839.jpg,pa,3
6415,./data/NEU-CLS-64/pa/10.jpg,pa,3
378,./data/NEU-CLS-64/sp/409.jpg,sp,8
5664,./data/NEU-CLS-64/ps/778.jpg,ps,4
1945,./data/NEU-CLS-64/in/687.jpg,in,2
4624,./data/NEU-CLS-64/rs/520.jpg,rs,6
2045,./data/NEU-CLS-64/in/656.jpg,in,2
2973,./data/NEU-CLS-64/cr/297.jpg,cr,0
5176,./data/NEU-CLS-64/ps/158.jpg,ps,4
4419,./data/NEU-CLS-64/rs/731.jpg,rs,6
2057,./data/NEU-CLS-64/in/194.jpg,in,2
2750,./data/NEU-CLS-64/cr/728.jpg,cr,0
5177,./data/NEU-CLS-64/ps/399.jpg,ps,4
4857,./data/NEU-CLS-64/rs/169.jpg,rs,6
4412,./data/NEU-CLS-64/rs/1514.jpg,rs,6
2444,./data/NEU-CLS-64/cr/372.jpg,cr,0
4986,./data/NEU-CLS-64/rs/1.jpg,rs,6
5567,./data/NEU-CLS-64/ps/457.jpg,ps,4
5158,./data/NEU-CLS-64/ps/410.jpg,ps,4
3632,./data/NEU-CLS-64/rs/1556.jpg,rs,6
2920,./data/NEU-CLS-64/cr/690.jpg,cr,0
962,./data/NEU-CLS-64/sc/534.jpg,sc,7
3778,./data/NEU-CLS-64/rs/64.jpg,rs,6
3563,./data/NEU-CLS-64/rs/1018.jpg,rs,6
763,./data/NEU-CLS-64/sc/449.jpg,sc,7
3047,./data/NEU-CLS-64/cr/1048.jpg,cr,0
2318,./data/NEU-CLS-64/cr/764.jpg,cr,0
3821,./data/NEU-CLS-64/rs/577.jpg,rs,6
3531,./data/NEU-CLS-64/rs/943.jpg,rs,6
5984,./data/NEU-CLS-64/pa/941.jpg,pa,3
1540,./data/NEU-CLS-64/in/375.jpg,in,2
986,./data/NEU-CLS-64/sc/194.jpg,sc,7
5727,./data/NEU-CLS-64/ps/784.jpg,ps,4
2903,./data/NEU-CLS-64/cr/1066.jpg,cr,0
4835,./data/NEU-CLS-64/rs/545.jpg,rs,6
660,./data/NEU-CLS-64/sc/499.jpg,sc,7
3826,./data/NEU-CLS-64/rs/1544.jpg,rs,6
3703,./data/NEU-CLS-64/rs/1382.jpg,rs,6
5647,./data/NEU-CLS-64/ps/427.jpg,ps,4
6483,./data/NEU-CLS-64/pa/647.jpg,pa,3
2630,./data/NEU-CLS-64/cr/464.jpg,cr,0
5458,./data/NEU-CLS-64/ps/294.jpg,ps,4
7209,./data/NEU-CLS-64/rp/185.jpg,rp,5
3041,./data/NEU-CLS-64/cr/906.jpg,cr,0
2215,./data/NEU-CLS-64/in/622.jpg,in,2
1386,./data/NEU-CLS-64/gg/26.jpg,gg,1
4013,./data/NEU-CLS-64/rs/466.jpg,rs,6
2691,./data/NEU-CLS-64/cr/1093.jpg,cr,0
6804,./data/NEU-CLS-64/pa/632.jpg,pa,3
66,./data/NEU-CLS-64/sp/428.jpg,sp,8
2978,./data/NEU-CLS-64/cr/320.jpg,cr,0
189,./data/NEU-CLS-64/sp/21.jpg,sp,8
4568,./data/NEU-CLS-64/rs/1472.jpg,rs,6
6408,./data/NEU-CLS-64/pa/887.jpg,pa,3
6330,./data/NEU-CLS-64/pa/1055.jpg,pa,3
5721,./data/NEU-CLS-64/ps/791.jpg,ps,4
5424,./data/NEU-CLS-64/ps/38.jpg,ps,4
4561,./data/NEU-CLS-64/rs/696.jpg,rs,6
3569,./data/NEU-CLS-64/rs/407.jpg,rs,6
3970,./data/NEU-CLS-64/rs/114.jpg,rs,6
2418,./data/NEU-CLS-64/cr/606.jpg,cr,0
131,./data/NEU-CLS-64/sp/29.jpg,sp,8
1606,./data/NEU-CLS-64/in/366.jpg,in,2
926,./data/NEU-CLS-64/sc/26.jpg,sc,7
5139,./data/NEU-CLS-64/ps/405.jpg,ps,4
1052,./data/NEU-CLS-64/sc/381.jpg,sc,7
682,./data/NEU-CLS-64/sc/301.jpg,sc,7
3084,./data/NEU-CLS-64/cr/131.jpg,cr,0
1206,./data/NEU-CLS-64/sc/621.jpg,sc,7
941,./data/NEU-CLS-64/sc/496.jpg,sc,7
4460,./data/NEU-CLS-64/rs/1461.jpg,rs,6
4970,./data/NEU-CLS-64/rs/1375.jpg,rs,6
1851,./data/NEU-CLS-64/in/108.jpg,in,2
6177,./data/NEU-CLS-64/pa/713.jpg,pa,3
5522,./data/NEU-CLS-64/ps/678.jpg,ps,4
2090,./data/NEU-CLS-64/in/432.jpg,in,2
4497,./data/NEU-CLS-64/rs/1061.jpg,rs,6
1870,./data/NEU-CLS-64/in/732.jpg,in,2
633,./data/NEU-CLS-64/sc/706.jpg,sc,7
3957,./data/NEU-CLS-64/rs/538.jpg,rs,6
3484,./data/NEU-CLS-64/cr/147.jpg,cr,0
4377,./data/NEU-CLS-64/rs/1460.jpg,rs,6
2816,./data/NEU-CLS-64/cr/925.jpg,cr,0
1293,./data/NEU-CLS-64/gg/100.jpg,gg,1
599,./data/NEU-CLS-64/sc/416.jpg,sc,7
3923,./data/NEU-CLS-64/rs/277.jpg,rs,6
2412,./data/NEU-CLS-64/cr/1184.jpg,cr,0
3314,./data/NEU-CLS-64/cr/68.jpg,cr,0
1266,./data/NEU-CLS-64/gg/99.jpg,gg,1
1485,./data/NEU-CLS-64/gg/191.jpg,gg,1
622,./data/NEU-CLS-64/sc/303.jpg,sc,7
1198,./data/NEU-CLS-64/sc/392.jpg,sc,7
3942,./data/NEU-CLS-64/rs/1286.jpg,rs,6
499,./data/NEU-CLS-64/sc/203.jpg,sc,7
4988,./data/NEU-CLS-64/rs/146.jpg,rs,6
15,./data/NEU-CLS-64/sp/215.jpg,sp,8
1010,./data/NEU-CLS-64/sc/744.jpg,sc,7
1367,./data/NEU-CLS-64/gg/136.jpg,gg,1
5147,./data/NEU-CLS-64/ps/773.jpg,ps,4
2801,./data/NEU-CLS-64/cr/474.jpg,cr,0
4579,./data/NEU-CLS-64/rs/131.jpg,rs,6
2329,./data/NEU-CLS-64/cr/573.jpg,cr,0
1525,./data/NEU-CLS-64/in/566.jpg,in,2
2150,./data/NEU-CLS-64/in/431.jpg,in,2
2005,./data/NEU-CLS-64/in/30.jpg,in,2
5390,./data/NEU-CLS-64/ps/138.jpg,ps,4
3136,./data/NEU-CLS-64/cr/130.jpg,cr,0
5561,./data/NEU-CLS-64/ps/292.jpg,ps,4
4192,./data/NEU-CLS-64/rs/1490.jpg,rs,6
3420,./data/NEU-CLS-64/cr/90.jpg,cr,0
5375,./data/NEU-CLS-64/ps/476.jpg,ps,4
3019,./data/NEU-CLS-64/cr/442.jpg,cr,0
3881,./data/NEU-CLS-64/rs/1419.jpg,rs,6
2607,./data/NEU-CLS-64/cr/505.jpg,cr,0
1233,./data/NEU-CLS-64/gg/175.jpg,gg,1
5819,./data/NEU-CLS-64/ps/47.jpg,ps,4
2858,./data/NEU-CLS-64/cr/685.jpg,cr,0
64,./data/NEU-CLS-64/sp/366.jpg,sp,8
6539,./data/NEU-CLS-64/pa/297.jpg,pa,3
2043,./data/NEU-CLS-64/in/118.jpg,in,2
384,./data/NEU-CLS-64/sp/346.jpg,sp,8
5338,./data/NEU-CLS-64/ps/103.jpg,ps,4
2082,./data/NEU-CLS-64/in/750.jpg,in,2
2670,./data/NEU-CLS-64/cr/248.jpg,cr,0
7148,./data/NEU-CLS-64/rp/4.jpg,rp,5
1104,./data/NEU-CLS-64/sc/623.jpg,sc,7
4081,./data/NEU-CLS-64/rs/1468.jpg,rs,6
1190,./data/NEU-CLS-64/sc/231.jpg,sc,7
2346,./data/NEU-CLS-64/cr/611.jpg,cr,0
6767,./data/NEU-CLS-64/pa/585.jpg,pa,3
6527,./data/NEU-CLS-64/pa/725.jpg,pa,3
5028,./data/NEU-CLS-64/rs/768.jpg,rs,6
4507,./data/NEU-CLS-64/rs/1505.jpg,rs,6
3626,./data/NEU-CLS-64/rs/217.jpg,rs,6
7137,./data/NEU-CLS-64/rp/30.jpg,rp,5
6821,./data/NEU-CLS-64/pa/544.jpg,pa,3
2374,./data/NEU-CLS-64/cr/405.jpg,cr,0
3692,./data/NEU-CLS-64/rs/1355.jpg,rs,6
6833,./data/NEU-CLS-64/pa/790.jpg,pa,3
5926,./data/NEU-CLS-64/pa/1018.jpg,pa,3
5683,./data/NEU-CLS-64/ps/624.jpg,ps,4
3141,./data/NEU-CLS-64/cr/31.jpg,cr,0
6547,./data/NEU-CLS-64/pa/334.jpg,pa,3
4214,./data/NEU-CLS-64/rs/500.jpg,rs,6
1940,./data/NEU-CLS-64/in/644.jpg,in,2
3037,./data/NEU-CLS-64/cr/709.jpg,cr,0
3255,./data/NEU-CLS-64/cr/418.jpg,cr,0
6800,./data/NEU-CLS-64/pa/183.jpg,pa,3
4882,./data/NEU-CLS-64/rs/810.jpg,rs,6
2678,./data/NEU-CLS-64/cr/937.jpg,cr,0
6357,./data/NEU-CLS-64/pa/104.jpg,pa,3
4305,./data/NEU-CLS-64/rs/1067.jpg,rs,6
6683,./data/NEU-CLS-64/pa/508.jpg,pa,3
6624,./data/NEU-CLS-64/pa/480.jpg,pa,3
4408,./data/NEU-CLS-64/rs/533.jpg,rs,6
6388,./data/NEU-CLS-64/pa/930.jpg,pa,3
6805,./data/NEU-CLS-64/pa/154.jpg,pa,3
326,./data/NEU-CLS-64/sp/183.jpg,sp,8
2795,./data/NEU-CLS-64/cr/138.jpg,cr,0
427,./data/NEU-CLS-64/sp/345.jpg,sp,8
2302,./data/NEU-CLS-64/cr/374.jpg,cr,0
101,./data/NEU-CLS-64/sp/358.jpg,sp,8
4441,./data/NEU-CLS-64/rs/320.jpg,rs,6
829,./data/NEU-CLS-64/sc/686.jpg,sc,7
3127,./data/NEU-CLS-64/cr/454.jpg,cr,0
5612,./data/NEU-CLS-64/ps/285.jpg,ps,4
2538,./data/NEU-CLS-64/cr/991.jpg,cr,0
4331,./data/NEU-CLS-64/rs/928.jpg,rs,6
5466,./data/NEU-CLS-64/ps/653.jpg,ps,4
6239,./data/NEU-CLS-64/pa/260.jpg,pa,3
1494,./data/NEU-CLS-64/gg/224.jpg,gg,1
5010,./data/NEU-CLS-64/rs/1029.jpg,rs,6
5098,./data/NEU-CLS-64/ps/572.jpg,ps,4
3856,./data/NEU-CLS-64/rs/210.jpg,rs,6
587,./data/NEU-CLS-64/sc/761.jpg,sc,7
1565,./data/NEU-CLS-64/in/405.jpg,in,2
1272,./data/NEU-CLS-64/gg/204.jpg,gg,1
823,./data/NEU-CLS-64/sc/684.jpg,sc,7
2178,./data/NEU-CLS-64/in/87.jpg,in,2
2402,./data/NEU-CLS-64/cr/202.jpg,cr,0
5575,./data/NEU-CLS-64/ps/26.jpg,ps,4
2866,./data/NEU-CLS-64/cr/1113.jpg,cr,0
6574,./data/NEU-CLS-64/pa/126.jpg,pa,3
6714,./data/NEU-CLS-64/pa/42.jpg,pa,3
5189,./data/NEU-CLS-64/ps/762.jpg,ps,4
2453,./data/NEU-CLS-64/cr/212.jpg,cr,0
1595,./data/NEU-CLS-64/in/59.jpg,in,2
4493,./data/NEU-CLS-64/rs/324.jpg,rs,6
